"description","id","location","positionName","url"
"We are currently seeking several experienced Patient Care Assistants (PCA) to work in the Covid19 field hospital located in downtown Boston working with low acuity homeless population. This a temporary assignment for approx. 3 months and is starting immediately! Pay is commensurate with experience.Shift available: 7AM – 7PM (day) or 7PM – 7AM (night)Job Requirements:* At least 1 year of experience as a Patient Care Assistant - Hospital, Acute Care or Outpatient Setting required* Current BLS certification with the American Heart Association* Excellent communication skills, be extremely organized, detail oriented and be able to work in a fast paced environment* Must be flexible with scheduleIf you know someone who would be fit for a job here, and who you would enjoy working with, please send them our way!Also, if you are not interested in pursuing this position, please so kindly click you are not interested in pursuing new opportunities at this time. This response enables us to manage and only reach out to candidates looking for new opportunities immediately.Hiring during COVID-19Job Types: Full-time, TemporaryExperience:PCA: 1 year (Required)Hospital, Acute Care or Outpatient Setting: 1 year (Required)Education:High school or equivalent (Required)Work authorization:United States (Required)Work Location:One locationBenefits:NoneSchedule:Monday to FridayWeekends requiredDay shiftNight shift12 hour shiftWork Remotely:No","4d7cacf65a9e65a5","","Patient Care Assistant (PCA)","https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0BRFNXOnuVMRUZQ7rCJcPT6AZzGOyiQplEgVtxQeWC-VLkQm3ectATuwelNEsK5D_Zz2w2y4MfnVaiP2YRiEzkIhTDAb1xyyqXDVOZb4AeGsApEEEiJHsoFsDZwO2iXY63WJGIRKt0tlWHtkLl3D0PpQIMttr55u4KAFAKQkAl5KdL7CplgtFFGpra0KvnMmUUmaMKlCCw264Djvf2UUS0CfDx2sT1ZLF5igu0MePoOHNkOKx_7I0LPK3I6oQD0FigfHnm4DHijNIlFLkarfoeWG7UoTzC1wHPm5AWsdWvYzpX69iwDKDc1ty_rUNrMV0sXgcIY_mKf0nk0qs95u5tTZDNLyxRfgApRcRRyGsYtmn9Q-P3IwX5hGs1_QHDj82zCcKTHT2nekPXJl_zJabAeD1Rmcg0Sh3NELhxOBVSsPnFGcRDIZQp80dAerOCskQhM6brQpxkv2w==&p=14&fvj=1&vjs=3"
"Regional LPN - COVID-19 About Us: Metro One is the nation’s premier Loss Prevention and Security Organization, with more than 100 National Clients and 3,000 security personnel. Our employees are largely security officers, unarmed and armed, concierge officers, special event security, and trained and licensed personnel who work in retail, logistics, corporate, education and other industries and settings. Importantly, we are a Living Wage Employer, which elevated our wage and bill levels, and demands that we deliver.Regional LPN - COVID-19 - LPN for COVID-19 Screening Oversight and Response Summary: The COVID-19 Licensed Practical Nurse - LPN will oversee several sites where temperature readings are being collected as employees, guests and customers enter the work place or business and overseeing crowd monitoring to ensure social distancing procedures are being followed. The Regional LPN - COVID-19 will make corrections by coaching the workforce and re-training, as necessary. The Nurse will maintain compliance and ensure that life safety and health requirements are being met. The Nurse must be licensed by the state of employment and well-versed in health screening concepts, customer service, and best practices for social distancing and temperature reading procedures. The Licensed Practical Nurse -LPN will maintain awareness of CDC guidance and changes in their recommendations and share this information with the appropriate Metro One Management. The Regional LPN - COVID-19 will report to a Performance Manager or Business Leader depending on assignment. If needed, we would assist in getting candidate Security License.Regional LPN - COVID-19 Qualifications: Must be a Licensed Practical Nurse - LPN in the stateLPN LicenseMust have CPR/AED/FA certificationMust Be Willing To Travel on as needed basisAbility to take and interpret vital signs, including body temperaturesMeaningful and verifiable work historyExperience with customer interactionsEffective oral and written communication skillsAbility to travel locally from site to siteAbility to assess and evaluate situations effectivelyAbility to identify critical issues quickly and accurately and direct next stepsAbility to communicate with Client ManagementBe courteous and professional at all timesMust be willing to participate in the Company’s pre-employment screening process and continuously meet any applicable state, county and municipal requirements.Regional LPN - COVID-19 Screening Pay & Benefits: Salary ranges from $50-55k Health, Dental, Vision OfferedOpportunity for GrowthCompany paid uniforms and equipmentRegional LPN - COVID-19 Responsibilities: Oversee technicians who will record temperature screening and answers to screening questionsAbility to work with and communicate with our clients in terms of the temperature taking processTake notifications, respond, and provide direction for any person whose temperature reading is above normalAlert management if anyone displays symptomsOversee temperature screening in compliance with client’s site access procedureAssist in following CDC Guidelines of Social DistancingConduct Safety Checks - Ability to follow established safety policy and procedures and identifies and corrects conditions that affect safety in the workplace.Follow all requirements related to personal protective equipment, cleaning and distancingMaintain social distancing as neededEnsure conduct of Temperature Screening is according to client policies and proceduresReport/communicate temperature results as needed and or requiredInitiate appropriate protocols and notifications when COVID-19 symptoms are discoveredEscalation of issues and or incidents to regional supervisor/client management .Maintain required certifications, licensing and training to achieve professional competency as appropriate for the positionProvide assistance to customers, employees and visitors in a courteous and professional mannerOther duties and responsibilities may be assigned.Job Type: Full-timeSalary: $50,000.00 to $55,000.00 /yearExperience:Licensed Practical Nurse: 3 years (Preferred)Local Travel: 3 years (Preferred)License:Licensed Practical Nurse (Preferred)Benefits:Health insurance","ecf51eb06d3e53b8","","Regional LPN - COVID-19","https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0ArwPFAPHmDmUJC3oWYcFDedw4-FKl_V8p2NuvZNDgWP28AJVWZsDqa2Z0T_PARhdU68DV3Ip1SXMTZDSu5XiQWo6JEvrFdPZYsqKcKynpErhGk1RV5L4sy3p8Y-F9iULPXUrkk1xJ8kAAkeuKf6XGgYAMWdYaNqsgBn0vy1b3UKI9Li9KOJ65N5sZMQkycK-lFJYQ18j0zW5g1VAamEvXxpQ8d68OOBfoGBERN7_trAWrD9pSltvlvxBIXLi5DdivvdNjIo6Y4hZd4W5dzsZsvbbLdsPyF-k9ybaYHaReEHBzvg5sv1LMlH3os5f7Lx-vIvcPgRe2lv_PLbN3rQQMwFfM7Lvy-Kn9FOmT_5jKZQWFjABMz-Aj3UCyrvC6-26eXacybPi-_d5d9D2wb72jzoZo60HL8z_jHPraRfFnOBOZSQ6byWOK2XNozYOaMDy8StxCLwA8zsA==&p=15&fvj=1&vjs=3"
"At New England OB/GYN Associates, we understand that every employee is responsible for creating a positive patient experience and seek to hire and reward people that are willing to contribute to that environment.We have a full time opening for a Triage (LPN/RN) Nurse (36 hours/week):  Responsibilities include triaging patient phone calls in accordance with professional and office protocols. Perform nursing assessments and provide counseling and teaching to patient. Provide general nursing care to OBGYN patients (non-stress tests, injections) and assist providers with office procedures.Position requires a nursing license (LPN/RN). Labor & Delivery experience preferred. Minimum requirements: at least 1 year of inpatient or outpatient nursing experience in obstetrics or gynecology setting and the ability to function independently.Benefits include 11 paid holidays, no weekends, paid time off based on years of employment and a company sponsored pension and 401K plan. New England OB/GYN is a 13 physician, 4 Nurse Practitioner, and 1 Physician Assistant group affiliated with Brigham and Women & Hospital. We are located at Chestnut Hill Square in a new medical building with free parking.***Due to the COVID-19 pandemic this position will be partially remote with 1-2 days in office per week after training is completed.Job Type: Full-timeSalary: $29.24 to $36.55 /hourExperience:OBGYN: 1 year (Required)License:LPN/RN (Required)Work Location:One locationBenefits:Health insuranceDental insuranceVision insuranceRetirement planPaid time offParental leaveTuition reimbursementRelocation Assistance Provided:NoSchedule:No weekendsCompany's website:neobgyn.org","44da206bb7bc7208","","Triage Nurse OB-GYN","https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0De_JLft-BhvOOsjz3zc4feOMJL9jyudUmGsAzYA8sL9Dj5NCB8VLZ1LAsp7jwGsasZk4UXcEwvZN2825ACvdU29qtmwHEvcmEQXRq7QitlrAdtj4qieGUjdQbNF94UZ1Fu-LCUZTzM1nEp2YpnreL8hcvyD0Cgat48zjklRLc9tT-elsedhDtZ6FaGIfCdr6xNsCRYqgR8roWCC_gij2mxWhrf8gZljx8ckrWtpXqOiGPNc4w1pWXvkO2S8TpDybbWxz5cUfvpFfD68E5BxQSlkBGEqFuM14I5vKu8BcioOsulIL4m4cbYLJfK_jLuBI-EBsR3tarXWjzq5_dupA41hVcMXI44o9KH6w5VhXoQpQig-BHU2oj6TLYlt2fC7_HalPV1NfUHO2swj1IhqcIOtq-y6G-v2kIHv2f5A9u47oWhWK8ael_CllNLPSwn_ow=&p=17&fvj=1&vjs=3"
"We are currently seeking several experienced Patient Care Assistants (PCA) to work in the Covid19 field hospital located in downtown Boston working with low acuity homeless population. This a temporary assignment for approx. 3 months and is starting immediately! Pay is commensurate with experience.Shift available: 7AM – 7PM (day) or 7PM – 7AM (night)Job Requirements:* At least 1 year of experience as a Patient Care Assistant - Hospital, Acute Care or Outpatient Setting required* Current BLS certification with the American Heart Association* Excellent communication skills, be extremely organized, detail oriented and be able to work in a fast paced environment* Must be flexible with scheduleIf you know someone who would be fit for a job here, and who you would enjoy working with, please send them our way!Also, if you are not interested in pursuing this position, please so kindly click you are not interested in pursuing new opportunities at this time. This response enables us to manage and only reach out to candidates looking for new opportunities immediately.Hiring during COVID-19Job Types: Full-time, TemporaryExperience:PCA: 1 year (Required)Hospital, Acute Care or Outpatient Setting: 1 year (Required)Education:High school or equivalent (Required)Work authorization:United States (Required)Work Location:One locationBenefits:NoneSchedule:Monday to FridayWeekends requiredDay shiftNight shift12 hour shiftWork Remotely:No","4d7cacf65a9e65a5","","Patient Care Assistant (PCA)","https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0BRFNXOnuVMRUZQ7rCJcPT6AZzGOyiQplEgVtxQeWC-VLkQm3ectATuwelNEsK5D_Zz2w2y4MfnVaiP2YRiEzkIhTDAb1xyyqXDVOZb4AeGsApEEEiJHsoFsDZwO2iXY63WJGIRKt0tlWHtkLl3D0PpQIMttr55u4KAFAKQkAl5KdL7CplgtFFG1TPPuvrbu0zeXG-DGNPpN79RFnq7CPx612DpyjEcWrlPxalx3aHWti1ApL6BjHQQ-nOzh2bQpUEoOem6qnCtrz4Y-Ny8HQNI0I1oJ-wdweM4GhfpaFnFVjRJxhM75NWti2vUf5PkPlQyTZ-975riRyW3qSJ_qEZDwy1IO6dH2xyE7VYIYoXz7RAv6oWkOOQEp_fiYXD56ow_yni7Rneh7FxUccH0BiyYdr5EJvY4EYcl5EsR_vBO7N-Xa78sjrtyg6bp959NTc2y8aH8BCcxtA==&p=2&fvj=1&vjs=3"
"Description:
The Lowell General Hospital Alternate Care Site is a 90-bed post-acute alternate care site to support patients recovering from the COVID19 virus, opening on Monday, April 20, 2020. This is a low acuity site that will serve as a disposition for patients requiring oxygen and medical oversight. There will be a range of medical services available consistent with post-acute care.
This is a negative pressure facility and staff will wear Tyvek suits. Nursing staff will work 8 hour shifts and will alternate: 2 hours in the hot site and 2 hours outside for documentation.
Location:
UMASS Lowell Recreation Center, 322 Aiken Street Lowell MA
Free on-site parking will be available for employees
Position Needed:
Nursing Assistants/Patient Care Technicians:
High School Diploma or GED required
Minimum one year of recent nursing assistant experience

Hours:
Per Diem positions are available for all shifts: days, evenings and overnights, including weekends. Candidates must be available to work a minimum of 8 hours per week.
Personal protective equipment (PPE) will be provided and a paid orientation session to provide training on proper use will be scheduled.

#LI-KW1","b5093aaf7729f54d","","Patient Care Technician, Nursing Assistant, CNA, COVID 19 Care Team","https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CxCDTKWsB8kMUt-9SPEmE2jD-hRdvgIFkmh9NWV1mStMLBOyy_0CJ-7zp4ZVFx7sB-zxJPfi-18b97i7OCLCYSPgm1N4yrQRvCvcZN2qPztvBWQSv0ZGiySLLgALzuARK0lTjgTbbS3grSRluG17TciwfqH7rOOwBsoVKeAUXxBTPJ2leXGED5O12I9G-mmjgN57FB9A7R-5brRjUwBqRWw-pRIgu5jtqyaHGBk5SzqBzAidnvVyQzHwxJqyOC2aVpuAPEp30SCf_vj1RU-wKmho8X8IiwICRWCwdBnnNJBRQ72cm2N1TlPaKt_UeS0DgX7W4V8MHyGHvzmV3pQsmKxamsAeoWLJ3AfiPgkqCN_Q9jvii0Il86-I_CZ1XiGpCvatKk0QYvrj2pqn9tXVKqbxWbVpUObq6em8GFrtR5noe4yRmYAdBOe7vqSZOHDAbRHgafNK7vKuU566Wnv9d4un5PohkecSX4SHbwVuzXlZgietmHsERgq4j0khxHnohuCJR5zX-6HA==&p=0&fvj=0&vjs=3"
"CNAs and HHAs and Nurses Needed to Care for Seniors in Assisted Living and /or HomesHAZARD BONUS PAY in addition to your hourly rateWith Covid-19 Positive cases, our clients are requesting assistance to staff their Facilities. In many cases, the COVID-19 positive cases are quarantined and in isolated sections of the buildings. Some requests are for one on one care. Strong bonuses for those cases. Others in client's homes.WE GIVE YOU FULL PPE FOR PROTECTION.Find Out why so many of your colleagues choose Traditions Home Health Services.You can expect: Solid PPE!* Excellent compensation* Direct deposit - weekly pay* Several assignments to choose from* Flexible schedule* Access to management 24/7 live* Free uniform - polo shirts* Appreciation and respect from everyone on the teamCall today to see if we have the right assignment for you. Also, numerous non-covid assignments available too.Call MaryAnn Berlo for more details. 617-315-4442www.traditionshhs.com* Paid advanced trainingJob Types: Full-time, Part-time, Temporary, ContractExperience:caregiver: 1 year (Preferred)long-term care: 1 year (Preferred)long term care: 1 year (Preferred)cna: 1 year (Preferred)Contract Renewal:LikelyAdditional Compensation:BonusesBenefits:Health insuranceVision insurancePaid time offFlexible scheduleHours per week:10-1930-39Employment Length:2 - 4 weeks1 - 3 monthsThis Company Describes Its Culture as:Outcome-oriented -- results-focused with strong performance cultureStable -- traditional, stable, strong processesPeople-oriented -- supportive and fairness-focusedTeam-oriented -- cooperative and collaborativeSchedule:Monday to FridayDay shiftNight shiftOvertime12 hour shiftOvernight shiftBenefit Conditions:Only full-time employees eligibleWork Remotely:No","169ad73d133b48ec","","CNAs pos COVID clients PPE+ Bonuses Plymouth, Braintree Waltham","https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DuQ_Zaosb_gD5svA_OyGl9qlotDCDHZ1jF_H2rWjnXXNFRbqwLaQBTVOcJJ78KU-mT93pdAT27xV6vS1xgR-PYVfx4T8D2GRec5UUwS-SVXsLL6p-75zAqf8-Owz6uRA_USAkg3vYEYIM60j30l_otFGwn5A8ZWmIOr-sAUhFChXWZvca3T-VKUjjlrXLNPMfJM4G8aX2P6iXhGDzU0TKhv_0XLtAXn-WzetY7PTCUtt8DE9UtLEJ0o-1JxA9uevUnzWcMztkoOz41oRWLExJ6aVQ40IPn04x_AvEFVWqLe3ticyhjh4DmKQblcas5YfnrHey7Dh3l-bVZ5peMfLUuNR_aS9blTIOPAQzzCJfeMYLyCOnoPA9iwVa15Y7b_-AY66ZHj9C4dnn9vn34Fn78f8e-mck8YYkfSQZu8jjwIMT-LP9KIpCPBO6Vp7S1PezM2Lv9Q6imcW_Z_GUepPwM9Vs4PrwUvVmuLh5oD2Hj1SalYAFzXEAdWdsSEdYE95s=&p=1&fvj=1&vjs=3"
"We Need to help people in dire need!!!Ezra Home Care is seeking passionate and dedicated people to provide care for clients who have tested positive for the COVID-19 Virus. This full time position will be in a central location providing care for multiple patients. The facility will be staffed with a team of CNA's and HHA's. Full hospital grade PPE will be provided. Shifts will be from 8-12 hours. CNA or HHA is mandatory.Primary ResponsibilitiesHHA/CNA’s accepts responsibility for his/her own actions and provides care per the client care plan, including, but not limited to the following tasks:Assists client with Activities of Daily Living (ADLs) – e.g. bathing/showering, toileting, dressing, feeding, oral hygiene, hair care, etcAssists client with skin care, including turning and positioning the client in order to prevent pressure ulcersReports signs of pressure ulcers/bed soresAssists client with transfers (bed to chair/wheelchair, wheelchair to commode, etc)Maintains a clean and safe environment for client by performing light house keeping services (e.g. cleaning and changing bed linens, cleaning floors with mop and/or vacuuming, cleaning bathroom and kitchen, laundering, etc)Informs supervisor of any changes in clients conditionProvides medication reminders (if in the care plan)Completes required documentation accurately and on timeRespects and maintains client confidentiality, at all timesPerform other duties as need (e.g. grocery shopping, meal preparation, assistance traveling to doctor appointments, etc)QualificationsCaregiver must be at least 18 years oldMust have completed the required certification program or its equivalent for HHAs/CNAs, and has demonstrated competency in this roleAble to be pro-active with clients (whether engaging in conversation or social projects)Demonstrated integrity, maturity, and sound judgmentVerbal and written communication skills needed in order to communicate clearly, effectively and patiently on the phone and in email/text messagesAbility to work in a sometimes stressful, environmentAbility to remain calm, resilient, flexible, with a positive sense of humorMust have valid drivers license (car is also helpful, but not mandatory)Job Types: Full-time, Part-timeSalary: $18.00 /hourExperience:caregiver: 1 year (Preferred)License:CNA/HHA (Preferred)Work authorization:United States (Required)Benefits:None","365dd0d496d63cab","","CNA/HHA COVID Positive Clients (Top Pay, 12 hour Shifts)","https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DAVqcEJwdNOpzRYAwtgB6b2OMiYbSw0Pq2wGVhIRcPEOkG5WKf4X77rMWwv5V004aBJnvYCZshEjxWwd-lAtroTteeQKpIqEnfAiiSm0zWFhgZS3grcCHqODs2KncOJDZICgD9TlYs7iCOr8SvB645RDs5SskmXl5xSkift8oGhHnYwrL0eCuy87F5phHlBhR9a6RXYsOm-i2Wh3gEYUH-4Gk7MvEfWrdG5nQ0zqZphmQ4_yH-DTGLVhMr7TsZeh5ZQcugo1j7pph4jbXnNcDTzsMWNr4t_MQrdreJ5Tr-LtIdJ0F4e1K4573UtsOEzrNmEBonV6adDT0sAI2lZFyQBrZ4DTlFtwZGYRNVpWap_yYoJ4JO88UXSF1R3kSkugLWVUNuYek4LCgdPbl4wrxUl-ULD-PIvZ85doFTNuWxVj80ec_k7LMR97rJ07P28cBwb8Ws4C-e9Z9mWm-O_GYCfROHMIe5O1BYBmJjyHCdQQ==&p=4&fvj=1&vjs=3"
"Attention Displaced Workers/Students due to COVID-19 we have temporary positions available immediately including:COOKSDIETARY AIDESACTIVITIES ASSISTANTSHOSPITALITY AIDES (Assist licensed staff with caring for our residents)HOUSEKEEPING/LAUNDRYCERTIFIED NURSING ASSISTANTS (C.N.A.)LICENSED NURSES (RNs and LPNs)Job Type: TemporaryLocation:Quincy, MA 02169 (Required)Language:English (Required)Work authorization:United States (Required)","ca436cbf8ff81348","","Cooks, Diet Aides, Activity Asst., Hospitality Asst. Temporary Positions","https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0BdutJ6Ky57pT1yBrkgRo60pPoZWfkbTnQmjONUdEqz-3jYLSMyIRp6sK7ZkPXb3oc7yp9tyI5Gd-AnIPg7oDRMwKuEsfsjOENj_Q_V9mNOnEWmEuu6b0zvbc8NXbLn_sWu6cX-mH1QaQNdC-l4PLINX1s3LTteYn1TDcBDXpf4t2tjQ3rzHJOZegpjs3qZbS2xdsp2u6AeI39H1-bUvXbnErKr1nQGgOS2GJ0gla6WrUb7g5Xp17Tdf1lhKsogCg9XtNBUJDSRJrSAEPZhneSZSzL0hMsD0QQegbHpnko6Ql4F3jWGoElnq71qOf0XYKyRQwPqOtNwdBvxrRDsMSL4SyeWIMGxSxkagECzCVE6FPa_SI0J7pE6ZKN_g5rU55VVS9oFjXTGv1dA3Ks6hXWoG6r4_x57EHCDBwLfMd8j6n380ew_USS7l22eirI1ZkVpOGWRMeyk-ljFzVk9LVqItpSZaYYvG7hwUqVAz9UkR7EqhmMKR7-EM3m50J8R26I=&p=5&fvj=1&vjs=3"
"Summary of Position:
Temporary COVID-19 Relief Behavioral Health Clinician
Boston Health Care for the Homeless is seeking compassionate and caring Behavioral Health Clinicians to support the COVID-19 relief efforts for homeless individuals in various locations in Boston. COVID-19 Relief Behavioral Clinicians will provide behavioral health services, treatment planning, and milieu management support at the Boston Convention Exhibition Center/Boston Hope and other Boston Sites. Services may include psychosocial evaluations, proactive screening to increase access to behavioral health care, individual and group therapy.
Responsibilities:
Provide supportive strengths-based individual counseling, psychoeducation, and group therapy around a variety of issues including substance use, grief, and loss, chronic illness, domestic violence, trauma, etc.
Focus on behavioral treatment planning, serves as a resource to staff in managing patients with behavioral challenges to maximize a patient's ability to engage in care, and maintain a safe environment.
Develop group curriculum and discussion topics
Complete substance abuse and mental health histories and/or assessments as needed
Documents all referrals and interactions with and about patients in the electronic record

Personal Protective Equipment will be provided.
This is a temporary per diem position, requiring great flexibility. Hours will vary and can include 7 am-7 pm, 7 pm-7 am. COVID Relief Behavioral Health Clinicians may be asked to work at various sites in Boston.
Qualifications:
Ability to assess and manage behavioral needs
Ability to facilitate crisis intervention
Knowledge of healthy and appropriate boundaries when working with vulnerable populations
Massachusetts LICSW/LMHC preferred, LCSW required
Experience with underserved populations
All applicants must provide proof of immunity to measles, mumps, rubella and varicella. Ability to pass a criminal background check and provide a minimum of 1 satisfactory supervisor reference required.
Does this amazing opportunity interest you? Then we'd love to hear from you.
An Equal Opportunity Employer.
NJ7CrSwoiU","2aa569aa0b7951ba","","COVID-19 Relief Behavioral Health Clinician","https://www.indeed.com/rc/clk?jk=2aa569aa0b7951ba&fccid=bb9deaec3fe3eab4&vjs=3"
"Regional LPN - COVID-19 About Us: Metro One is the nation’s premier Loss Prevention and Security Organization, with more than 100 National Clients and 3,000 security personnel. Our employees are largely security officers, unarmed and armed, concierge officers, special event security, and trained and licensed personnel who work in retail, logistics, corporate, education and other industries and settings. Importantly, we are a Living Wage Employer, which elevated our wage and bill levels, and demands that we deliver.Regional LPN - COVID-19 - LPN for COVID-19 Screening Oversight and Response Summary: The COVID-19 Licensed Practical Nurse - LPN will oversee several sites where temperature readings are being collected as employees, guests and customers enter the work place or business and overseeing crowd monitoring to ensure social distancing procedures are being followed. The Regional LPN - COVID-19 will make corrections by coaching the workforce and re-training, as necessary. The Nurse will maintain compliance and ensure that life safety and health requirements are being met. The Nurse must be licensed by the state of employment and well-versed in health screening concepts, customer service, and best practices for social distancing and temperature reading procedures. The Licensed Practical Nurse -LPN will maintain awareness of CDC guidance and changes in their recommendations and share this information with the appropriate Metro One Management. The Regional LPN - COVID-19 will report to a Performance Manager or Business Leader depending on assignment. If needed, we would assist in getting candidate Security License.Regional LPN - COVID-19 Qualifications: Must be a Licensed Practical Nurse - LPN in the stateLPN LicenseMust have CPR/AED/FA certificationMust Be Willing To Travel on as needed basisAbility to take and interpret vital signs, including body temperaturesMeaningful and verifiable work historyExperience with customer interactionsEffective oral and written communication skillsAbility to travel locally from site to siteAbility to assess and evaluate situations effectivelyAbility to identify critical issues quickly and accurately and direct next stepsAbility to communicate with Client ManagementBe courteous and professional at all timesMust be willing to participate in the Company’s pre-employment screening process and continuously meet any applicable state, county and municipal requirements.Regional LPN - COVID-19 Screening Pay & Benefits: Salary ranges from $50-55k Health, Dental, Vision OfferedOpportunity for GrowthCompany paid uniforms and equipmentRegional LPN - COVID-19 Responsibilities: Oversee technicians who will record temperature screening and answers to screening questionsAbility to work with and communicate with our clients in terms of the temperature taking processTake notifications, respond, and provide direction for any person whose temperature reading is above normalAlert management if anyone displays symptomsOversee temperature screening in compliance with client’s site access procedureAssist in following CDC Guidelines of Social DistancingConduct Safety Checks - Ability to follow established safety policy and procedures and identifies and corrects conditions that affect safety in the workplace.Follow all requirements related to personal protective equipment, cleaning and distancingMaintain social distancing as neededEnsure conduct of Temperature Screening is according to client policies and proceduresReport/communicate temperature results as needed and or requiredInitiate appropriate protocols and notifications when COVID-19 symptoms are discoveredEscalation of issues and or incidents to regional supervisor/client management .Maintain required certifications, licensing and training to achieve professional competency as appropriate for the positionProvide assistance to customers, employees and visitors in a courteous and professional mannerOther duties and responsibilities may be assigned.Job Type: Full-timeSalary: $50,000.00 to $55,000.00 /yearExperience:Licensed Practical Nurse: 3 years (Preferred)Local Travel: 3 years (Preferred)License:Licensed Practical Nurse (Preferred)Benefits:Health insurance","ecf51eb06d3e53b8","","Regional LPN - COVID-19","https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0ArwPFAPHmDmUJC3oWYcFDedw4-FKl_V8p2NuvZNDgWP28AJVWZsDqa2Z0T_PARhdU68DV3Ip1SXMTZDSu5XiQWo6JEvrFdPZYsqKcKynpErhGk1RV5L4sy3p8Y-F9iULPXUrkk1xJ8kAAkeuKf6XGgYAMWdYaNqsgBn0vy1b3UKI9Li9KOJ65NmQEMSGhsFk8GxMQAgx9sql6NyiO8N9bFEPVOp3HX88GPq22Il0MPyuExdkbBW0Ilh077l43UuNiGh6wAw6MoqJE2Rt2I5O7Svu3pGZ1qIxuIxZqOv98P1BWAmb5CrQemqCV41dlwCy96_WechllnuVv2xeOai2slvGEphTA7cvan7mzI0zueMJV3oHyCH4NOhEBe26gsBu0MRdwdnS2zw2gkwH6KfrItQVqvdh_oRd5m79KRdpR7phbzKTy_XCVV2qqFWVWztPExjSVwQ9w0GQ==&p=6&fvj=1&vjs=3"
